original_index,Individual,Phase,Round,Puzzler,Cohort,Team_ID,Frustrated,upset,hostile,alert,ashamed,inspired,nervous,attentive,afraid,active,determined,EDA_tonic_power,EDA_phasic_power,EDA_phasic_tonic_ratio,EDA_rolling_slope,EDA_phasic_rolling_slope,EDA_first_half_mean,EDA_second_half_mean,EDA_half_diff,EDA_phasic_peak_count_raw,HR_rolling_slope,HR_first_half_mean,HR_second_half_mean,HR_half_diff,HR_diff_rmssd_proxy,HR_HF_power,HR_LF_HF_ratio,TEMP_rolling_slope,TEMP_half_diff,TEMP_initial_slope,TEMP_overall_slope
161,14,phase1,round_2,0,D1_1,D1_1_Team2,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.00026165990019293253,2.2539946870157153e-05,0.08614215190610991,0.00873964325757436,-0.002027160571287959,0.8017754061200714,0.8312118059976719,0.029436399877600494,5,-0.6541166666666742,71.6403896103896,71.37363636363635,-0.26675324675325385,0.22059735307208567,0.0002996152054647121,60.19160104114343,0.07219999999999484,0.2454458102675332,-0.0023039288876542047,0.0002802777949769169
162,14,phase3,round_4,0,D1_1,D1_1_Team2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.453046966921568e-06,1.2205607243065027e-06,0.22383095757481639,-0.008652762743304735,-0.001275828628571238,0.642642397512518,0.6180775584691411,-0.024564839043376807,3,-1.591299999999995,71.73477124183006,69.30254901960785,-2.432222222222208,0.16238791847170703,0.0003383559012501914,28.721723378674405,-0.05606666666666433,-0.1411764705882348,-3.055608604319899e-05,-0.00023750307972737313
163,14,phase2,round_4,0,D1_1,D1_1_Team2,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.413432950488321e-05,1.1184419631394852e-05,0.2534176854359453,0.02018964011778604,-0.0013963819733402558,0.5936403026030923,0.6515035479371647,0.05786324533407239,4,-5.062216666666663,86.77601226993863,68.10079754601227,-18.67521472392636,0.2598899175242648,0.0004023866786378998,39.417830293742284,0.02797499999999773,0.09019969278033457,-0.00010536641261130381,9.457296185975753e-05
164,14,phase1,round_4,0,D1_1,D1_1_Team2,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.5042058557350394e-05,3.814140257846895e-06,0.15230937381253593,-0.01352579590286843,-0.001210009361212369,0.6195546714911251,0.5793099880368298,-0.04024468345429533,2,-0.5501333333333444,72.37630303030303,72.06139393939394,-0.31490909090909724,0.2008167214728402,0.0004729420127005554,59.80980285700108,-0.08768333333333626,-0.2247344461305012,-0.0007514540182990499,-0.0003216256640384599
165,14,phase3,round_1,0,D1_1,D1_1_Team2,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.00016503078789087015,2.3196638037771657e-05,0.14055945762745126,0.021361306921871694,-0.0012830698059005305,0.9232988419584057,0.9806520791610854,0.05735323720267971,6,-4.467285714285705,93.80065217391304,70.6108108108108,-23.189841363102232,0.41363940134835564,0.0010752487724379524,47.85146706548548,-0.06739880952380674,-0.22711382113821799,0.000713111338738707,-0.00028405878796174415
166,14,phase2,round_1,0,D1_1,D1_1_Team2,5.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,0.00012712719620911397,1.9788524128859537e-05,0.15565925088372917,0.04728663472495025,-0.0012746690787394598,0.7126286470013172,0.8463337758451387,0.13370512884382146,6,-1.4651166666666589,80.37779069767441,77.81647398843931,-2.5613167092351006,0.163564047621776,0.0002663464647630164,46.784628679601575,-0.034783333333336344,-0.14923861680224348,-0.00044452160627779806,-0.0002347818663023912
167,14,phase1,round_1,0,D1_1,D1_1_Team2,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.001134685975594798,0.00010430700246397259,0.09192587615202988,-0.0024360479491734887,-0.003041018684088098,0.7349680326939008,0.6365767330290218,-0.09839129966487892,8,7.571583333333325,87.33368421052633,95.67373913043477,8.34005491990844,1.179826592967663,0.004439348584273211,26.640989462693828,-0.16966666666666763,-0.4156522029946714,-0.0008569245993853702,-0.0009877752127914151
168,15,phase3,round_3,1,D1_2,D1_2_Team2,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0151481880152139,0.004092340466614596,0.2701537941372594,0.56610975764442,-0.001714485282145077,0.9618094176215894,2.616904069498727,1.6550946518771377,14,-1.5548000000000006,77.02733333333332,74.17569536423841,-2.8516379690949094,0.10974212196478322,6.648127028815517e-05,140.85531487901346,0.11438333333333027,0.308561125711428,-0.000673935311376851,0.0004703769856415241
169,15,phase2,round_3,1,D1_2,D1_2_Team2,5.0,2.0,1.0,3.0,1.0,4.0,2.0,4.0,1.0,4.0,4.0,0.00969533145477267,0.0016898179157153457,0.17429191808429692,-0.4719426275943953,-0.007622862811047809,2.560782694549471,1.3838995349980214,-1.1768831595514495,9,1.06716666666666,88.08980645161292,92.57794871794871,4.4881422663357995,0.28573109397564017,0.001451301606824632,20.850909015500125,-0.027216666666668925,-0.07090634252766392,7.729300855936659e-05,-0.00011798899403111564
170,15,phase1,round_3,1,D1_2,D1_2_Team2,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,0.09514249857866917,0.02883335734099916,0.30305444750495086,0.3742858832194822,-0.006524840879327289,4.478498758305176,5.144979714246981,0.6664809559418048,17,0.8823666666666637,72.69953642384107,74.54578947368421,1.846253049843142,0.12102350491421832,6.245476249446822e-05,118.95156439237205,0.08500833333333341,0.22275577557755355,-0.00015491588395639603,0.00035755564469560735
171,15,phase3,round_2,1,D1_2,D1_2_Team2,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.03283698229703395,0.01131597573895487,0.3446107086392346,0.7512889178741851,-0.015514477045172297,16.993955755113536,18.86742498819404,1.8734692330805025,6,0.2921166666666616,75.0592,75.78046357615894,0.7212635761589326,0.10101650030234323,0.00023031781097851767,18.9314328818212,0.06050416666666076,0.17547746916630302,-0.00035766245941757567,0.00024566125080002766
172,15,phase2,round_2,1,D1_2,D1_2_Team2,6.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,0.08784782611666637,0.017620143656525505,0.20057575053849436,2.3889448906958477,-0.0077590243833786255,8.635320662378112,14.598102853653753,5.962782191275641,12,-1.0454833333333247,83.4846357615894,79.52562913907285,-3.9590066225165543,0.19441282240364233,0.0006931736569293277,36.76699131021023,0.03817083333333246,0.09168874172184616,0.00039139568395293433,0.0001611370201195486
173,15,phase1,round_2,1,D1_2,D1_2_Team2,1.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,3.0,0.0277092058501764,0.014157829678728424,0.5109431773425688,0.870946783623778,-0.002730844962650684,5.948415116944169,7.904486106560595,1.9560709896164266,21,3.038133333333336,76.41878378378378,81.14657718120804,4.727793397424264,0.4944226089250127,0.0004245809887425413,32.945871610690745,0.31864583333333113,0.7761920529801429,0.0026749813364815977,0.0013311669308456425
174,15,phase3,round_4,1,D1_2,D1_2_Team2,4.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,0.6225975087071803,0.043239422104509956,0.06945004035479733,-1.0539993446377611,-0.03843090433390817,20.406748748635728,16.924656077429983,-3.482092671205745,10,-0.8647166666666639,75.64437908496733,73.53450980392157,-2.1098692810457607,0.16502458833185546,0.0003944732530866303,39.17257422992213,-0.017350000000008227,-0.050065359477130755,-0.0001284744526814878,-7.688098951761697e-05
175,15,phase2,round_4,1,D1_2,D1_2_Team2,8.0,4.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,5.0,3.0,0.09167746998785427,0.03441547391447733,0.3753972913850786,1.0640192444888132,-0.028240490397737624,17.7028346390578,20.433441537688754,2.7306068986309526,8,1.7959999999999967,81.94085526315789,85.27203947368422,3.331184210526331,0.13020547356595513,0.00023949558044983284,46.12830962282476,-0.02010833333333356,-0.05003289473683736,-3.0694977343336064e-05,-8.675978916826933e-05
176,15,phase1,round_4,1,D1_2,D1_2_Team2,2.0,1.0,1.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,5.0,0.031916154611929586,0.008103569490865912,0.2539018120885079,0.8586261356614092,-0.019084683243208663,15.54218830399949,17.668172423877113,2.1259841198776233,6,-0.8566666666666719,77.52059602649007,75.3130463576159,-2.207549668874165,0.23779999413225866,0.00033718308563480205,46.18535865596549,0.07328333333333635,0.18413882573885587,3.43061511484938e-05,0.00030452324211038297
177,15,phase3,round_1,1,D1_2,D1_2_Team2,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,0.17292577866512268,0.04370737937620818,0.25275224847099964,0.4609808516125842,-0.04318695341153231,26.11330365011499,27.246830198229862,1.1335265481148724,7,-1.0564166666666661,81.75523178807947,79.16847682119204,-2.586754966887426,0.1378645876150667,0.0003871252890890332,67.86882414196594,0.12631666666666597,0.3619237147595342,-0.0018575322488238123,0.0005120866975288613
178,15,phase2,round_1,1,D1_2,D1_2_Team2,2.0,2.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0,4.0,4.0,0.07807335513765684,0.022757816830591374,0.2914927479479446,1.5417061090969784,-0.03812898311803832,19.68417541307851,23.285898030787493,3.601722617708983,5,1.2712666666666734,85.366,86.87246666666665,1.506466666666654,0.1841504038482082,0.00032899508255288993,31.26800124898612,-0.006966666666666122,-0.024026622296169364,9.353460997591109e-05,-2.8067227142178704e-05
179,15,phase1,round_1,1,D1_2,D1_2_Team2,0.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0,3.0,4.0,0.3306674462322775,0.008587526634348525,0.025970281417772866,1.9336729855560786,-0.007359619092397713,9.022908853101601,13.68592475309753,4.663015899995928,8,1.46373333333334,87.4991447368421,91.43921052631578,3.940065789473678,0.29435503136255164,0.0004060111694895386,38.03164717605678,0.11886666666666483,0.29868204283361166,8.247539019789775e-05,0.00048773234804118517
180,16,phase3,round_3,0,D1_2,D1_2_Team1,0.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,3.0,4.0,0.00126356691788179,8.73993157375112e-05,0.0691687274339416,-0.1772619945367747,-0.012308198751676266,5.4624729538632995,5.021318990653231,-0.44115396321006806,3,0.25303333333333283,72.49856209150326,73.19857142857143,0.7000093370681668,0.06711613191624409,8.194811197327476e-05,70.06150446788939,0.019500000000000538,0.0536215334420902,-0.000101308182433668,8.393725977567902e-05
181,16,phase2,round_3,0,D1_2,D1_2_Team1,1.0,1.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,4.0,4.0,0.00868882021558427,0.0009768094999346073,0.11242141921438327,-0.27652593046030516,-0.012222796245647805,5.804799114399514,5.092477571488593,-0.7123215429109209,4,-3.5078333333333256,83.7081935483871,76.65942307692308,-7.0487704714640245,0.20425790149362807,0.00020282223110219748,47.326296439644025,0.00045833333333205147,-0.002086677367572065,3.300404520912765e-05,-3.2240133287146485e-06
182,16,phase1,round_3,0,D1_2,D1_2_Team1,0.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,0.00620518775105491,0.003021268231407568,0.4868939269233133,-0.2918656574921907,-0.012149170153645965,7.436035693606914,6.651437715706844,-0.78459797790007,4,-0.6806166666666652,75.70238410596028,74.40730263157894,-1.295081474381334,0.14391636644176786,0.0001761028721391051,41.495265861603485,0.0367916666666685,0.10121236835380643,-0.00033956318686082453,0.00015395736976629352
183,16,phase3,round_2,0,D1_2,D1_2_Team1,0.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,0.006853275372723327,0.0008474756203262761,0.12365993984413758,-0.45477898443749654,-0.013331784166931555,7.994961060484076,6.876809128776488,-1.1181519317075885,4,0.27511666666666645,73.9905298013245,75.29847682119205,1.3079470198675551,0.0955817995157607,7.727344320692716e-05,26.76572234696098,0.016433333333333744,0.04372255719196261,-6.507057414185855e-05,6.943450936388152e-05
184,16,phase2,round_2,0,D1_2,D1_2_Team1,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,0.020735891740282952,0.015715806274146905,0.7579035650353205,-0.36903697787194345,-0.01893105820000212,8.593291741225713,7.744704217591125,-0.8485875236345874,12,-3.3541500000000015,80.17933774834437,71.55453947368422,-8.62479827466015,0.2127056854183064,0.0002336384671276749,98.01487160163781,-0.017199999999996878,-0.05177694133049471,0.0001504713623500971,-6.998958284840089e-05
185,16,phase1,round_2,0,D1_2,D1_2_Team1,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,0.005817372007461804,0.0003077596531559008,0.05290355383172072,-0.6055432459920368,-0.02597578650038033,8.61095893027376,7.210456809471112,-1.4005021208026482,3,-2.2682666666666775,75.31912162162162,70.12449664429529,-5.1946249773263276,0.18371448912242472,0.0005989017862762647,8.413018702331073,0.043408333333325194,0.13107744107743713,-9.751905415030509e-05,0.0002135306226019655
186,16,phase3,round_4,0,D1_2,D1_2_Team1,0.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,0.009078243332263753,0.004697477941746175,0.5174434931757674,-0.44881114179044374,-0.014605831310568994,7.279739587597361,6.143390999125258,-1.136348588472103,9,-0.8100666666666726,71.22655629139071,70.08236842105264,-1.1441878703380723,0.13237889629933644,3.585124480849579e-05,83.59119395233327,-0.0326500000000036,-0.08303630363036518,-0.0002954217955173083,-0.0001327433911646343
187,16,phase2,round_4,0,D1_2,D1_2_Team1,5.0,2.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,4.0,0.008033254359716024,0.0041366081326422955,0.5149355351407701,0.10933816401716905,-0.00984746827946152,5.954512928872986,6.320743453519362,0.36623052464637595,8,0.43019999999999886,71.98052631578948,72.90313725490196,0.9226109391124879,0.14853340046141664,0.00018670442578227513,31.452199782690407,-0.015358333333335642,-0.03537704918031892,-0.0001982499696173326,-6.869244771851553e-05
188,16,phase1,round_4,0,D1_2,D1_2_Team1,0.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,4.0,0.008345144353479324,0.001194352423747761,0.14311944445272562,-0.37299435692257316,-0.01350550033782354,6.695892639549504,5.786271644209953,-0.9096209953395507,5,-0.25259999999999727,68.50399999999999,68.30284768211922,-0.20115231788076926,0.06948141238249748,0.00010449749245156566,57.16731490692128,-0.00018333333333697184,0.0008545005279145812,-6.81565652181364e-05,-1.2186161370315178e-07
189,16,phase3,round_1,0,D1_2,D1_2_Team1,0.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,0.048867646991790956,0.03315137037609565,0.6783909686026951,0.07878714390963765,-0.02416016767035975,9.53073582573931,9.361809595243612,-0.168926230495698,10,1.6046166666666508,72.98724832214764,75.4608,2.4735516778523703,0.08352952297274104,0.0001266702391526036,47.64726605344277,0.0222999999999978,0.06575250836120716,3.708397715235095e-05,0.00010996453224272067
190,16,phase2,round_1,0,D1_2,D1_2_Team1,1.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,4.0,4.0,0.10959025163014663,0.06708387762386998,0.6121336216132587,-0.0377144986588914,-0.01292316621243594,9.14368600400716,9.169276350115641,0.025590346108481654,26,0.3852809523809516,74.53239795918368,76.75076142131981,2.218363462136125,0.11933596033288292,0.00027444483489993574,39.44186053307012,0.03479047619047839,0.10827785611255081,0.00012893453011352557,0.0001369254208436289
191,16,phase1,round_1,0,D1_2,D1_2_Team1,0.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,0.038702188008051495,0.04343139874122986,1.122194919113992,-0.23807593512657244,-0.015193250174167752,8.936264518129146,8.197760281498356,-0.7385042366307903,13,-1.642716666666663,77.85039735099338,73.82572368421054,-4.024673666782832,0.07671008464401978,0.0001360489832196351,66.15223062687213,-0.015075000000003643,-0.03976897689769032,8.750151912407688e-06,-6.192066049675095e-05
192,17,phase3,round_3,0,D1_2,D1_2_Team3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0151481880152139,0.004092340466614596,0.2701537941372594,0.56610975764442,-0.001714485282145077,0.9618094176215894,2.616904069498727,1.6550946518771377,14,-1.5548000000000006,77.02733333333332,74.17569536423841,-2.8516379690949094,0.10974212196478322,6.648127028815517e-05,140.85531487901346,0.11438333333333027,0.308561125711428,-0.000673935311376851,0.0004703769856415241
193,17,phase2,round_3,0,D1_2,D1_2_Team3,3.0,2.0,1.0,4.0,2.0,2.0,3.0,5.0,2.0,5.0,5.0,0.00969533145477267,0.0016898179157153457,0.17429191808429692,-0.4719426275943953,-0.007622862811047809,2.560782694549471,1.3838995349980214,-1.1768831595514495,9,1.06716666666666,88.08980645161292,92.57794871794871,4.4881422663357995,0.28573109397564017,0.001451301606824632,20.850909015500125,-0.027216666666668925,-0.07090634252766392,7.729300855936659e-05,-0.00011798899403111564
194,17,phase1,round_3,0,D1_2,D1_2_Team3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.09514249857866917,0.02883335734099916,0.30305444750495086,0.3742858832194822,-0.006524840879327289,4.478498758305176,5.144979714246981,0.6664809559418048,17,0.8823666666666637,72.69953642384107,74.54578947368421,1.846253049843142,0.12102350491421832,6.245476249446822e-05,118.95156439237205,0.08500833333333341,0.22275577557755355,-0.00015491588395639603,0.00035755564469560735
195,17,phase3,round_2,0,D1_2,D1_2_Team3,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0452851569218744,0.012317973732868958,0.2720090769282268,0.5491206558950915,-0.014851933635223526,3.927173006778171,5.425691194504087,1.498518187725916,17,-1.7768500000000067,75.34120805369128,72.7996,-2.5416080536912773,0.07833202435957103,0.00010231594842826798,19.788299501183168,0.06686666666666265,0.21224080267558065,-0.00040125696626670425,0.00034301115013082173
196,17,phase2,round_2,0,D1_2,D1_2_Team3,2.0,2.0,2.0,3.0,2.0,1.0,3.0,5.0,2.0,5.0,4.0,0.08973974872916624,0.010675720876448889,0.11896312423013485,-0.015426355565144411,-0.005901067170525825,3.8465440912852658,3.6994309386904023,-0.14711315259486346,24,3.431066666666666,80.33907894736842,87.65532894736843,7.316250000000011,0.16462779300902725,0.00043467010449271733,30.080098344234163,-0.018162500000004304,-0.03425041186161337,-0.0002779648952238007,-7.481955227345763e-05
197,17,phase1,round_2,0,D1_2,D1_2_Team3,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.04826158566892792,0.003445955160405508,0.07140161502451638,-1.2904884794264804,-0.015601994766163333,6.669409751151735,3.455051401602234,-3.2143583495495016,5,-1.0430333333333344,79.32006666666668,77.13708609271524,-2.18298057395144,0.15407249375970156,0.00032036426095993564,39.31639640907858,0.07123750000000169,0.18204957552195822,0.00018189117866626508,0.0002969856380977875
198,17,phase3,round_4,0,D1_2,D1_2_Team3,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.053874660917792486,0.011319713903053622,0.21011202131418347,0.23217203244888673,-0.007941012262300703,3.0228723877509487,4.077659019055718,1.054786631304769,12,-1.0123999999999906,74.47535947712419,71.90300653594771,-2.572352941176476,0.06563185951659874,5.674315856425639e-05,78.38490631271479,0.005933333333327967,0.03969589406508334,-0.0008608612996752168,3.085106312489191e-05
199,17,phase2,round_4,0,D1_2,D1_2_Team3,3.0,1.0,1.0,4.0,2.0,1.0,2.0,5.0,2.0,5.0,5.0,0.032550957939951435,0.017473153841650577,0.536793844097746,-0.0359167588094435,-0.004120238854482159,3.596536296538277,3.4040791083835686,-0.19245718815470836,17,-0.525166666666664,82.39364238410596,79.50355263157896,-2.890089752527004,0.13433919706306738,0.00012185120012047989,86.22013757265185,-0.06925833333333382,-0.15848434925865718,-0.00017817149603282462,-0.0002995813635212086
200,17,phase1,round_4,0,D1_2,D1_2_Team3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.037148935416745556,0.008277935775092242,0.22283103626600329,0.06992921893603515,-0.005743943832471705,3.2058473527955975,3.439870987269804,0.2340236344742066,13,5.829566666666662,68.43393333333333,82.46350993377483,14.029576600441501,0.3077601880252437,0.00020506708767090682,92.6105032527733,0.09057916666666692,0.23001661129568873,9.062657337828999e-06,0.00037455440540104615
201,17,phase3,round_1,0,D1_2,D1_2_Team3,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,0.02567422854340317,0.011608871329984683,0.45216047330728887,0.35315231333015146,-0.06520510470915204,20.621541290412104,21.423382684534783,0.801841394122679,3,-1.0632499999999998,77.69953333333333,74.91173333333332,-2.7878000000000185,0.14029472084028016,0.000448727916232688,37.647595829691475,0.14266666666666297,0.37648153078202995,0.00012771055053034875,0.0005900986560007697
202,17,phase2,round_1,0,D1_2,D1_2_Team3,4.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,5.0,4.0,0.11108279721935622,0.009601640490193967,0.08643679066915752,0.902771273614661,-0.003962183420193774,3.8568684494978633,6.396423763993298,2.539555314495435,20,2.3688999999999933,91.86012578616352,94.693625,2.8334992138364754,0.2730822208988883,0.0017494788931134333,17.324761761777996,-0.05116666666666284,-0.14354070084036863,-0.0006383530964077652,-0.00023551845000019766
203,17,phase1,round_1,0,D1_2,D1_2_Team3,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,0.024506536949132126,0.010216742363499814,0.4168986578848967,0.7199893314614196,-0.0035437087827364364,2.534278371832711,4.343111587509356,1.8088332156766453,18,1.6703833333333296,74.96946666666666,80.46278145695365,5.493314790286988,0.18712384490848114,0.0004068256375488336,50.365146598870844,0.05113749999999725,0.1238414989072183,0.00014672129724469603,0.0002145413710675812
204,18,phase3,round_3,1,D1_2,D1_2_Team1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0027349502974667373,0.00019310835233419038,0.0706076276826888,0.11653117868166406,-0.017226021217745448,8.777535508275685,9.063493422942642,0.2859579146669571,2,-0.6600666666666682,66.20922077922079,64.86825806451613,-1.3409627147046592,0.10017030951879348,5.140635943812554e-05,65.47859566302692,0.00593333333333575,0.01594236649830094,8.382089966846543e-05,3.315937972480802e-05
205,18,phase2,round_3,1,D1_2,D1_2_Team1,4.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,0.007135066893677809,0.0013127506657781103,0.18398575449114618,0.26711186734260806,-0.011607328374316623,5.911380820026943,6.537698961340723,0.6263181413137806,4,-2.1164166666666686,74.83614906832298,69.10242236024845,-5.733726708074528,0.13775910167193262,0.0006713160695366496,51.89853802270704,0.10287083333333318,0.24942101208532108,0.00135969374468312,0.00040284199002951944
206,18,phase1,round_3,1,D1_2,D1_2_Team1,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.008805943589108826,0.00014562265427034313,0.016536859769400402,-0.532914997196262,-0.014965576719548498,7.450860991635723,6.122734270873817,-1.3281267207619063,3,-4.430700000000001,73.68119205298014,65.62401315789474,-8.0571788950854,0.3109768842157826,0.00020155419682279632,64.31114176091799,0.2915833333333336,0.7322570016474543,0.001688570982135141,0.0011785801745622783
207,18,phase3,round_2,1,D1_2,D1_2_Team1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.00701043032107564,0.0009138145346353639,0.1303507049899832,-0.06877399425743431,-0.025943017710706687,18.169796474016785,17.93095850275278,-0.23883797126400452,3,-0.1007333333333404,67.34655629139071,68.9407894736842,1.5942331822934932,0.1297118559072914,6.385585511346753e-05,41.073655838398594,-0.007316666666666229,-0.026060095232878666,5.618153092936692e-05,-2.7087903066216066e-05
208,18,phase2,round_2,1,D1_2,D1_2_Team1,5.0,2.0,1.0,3.0,2.0,1.0,2.0,4.0,1.0,4.0,4.0,0.044612859411019085,0.011302222703806222,0.25334002018742263,-0.20479514451375638,-0.030956770826375962,18.052038284345414,17.315615722288964,-0.7364225620564504,5,-4.280149999999997,79.48861842105264,67.95105263157896,-11.537565789473675,0.2527348758912175,0.0005789272957604194,22.252676763731994,0.026966666666669036,0.0686184210526335,2.1007309154637875e-05,0.00011316294021825433
209,18,phase1,round_2,1,D1_2,D1_2_Team1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.020702025697308325,0.00199452707045573,0.09634453650180998,-0.2609477624207739,-0.035942871840737294,22.895856483008796,21.9302838457887,-0.9655726372200952,3,-0.8032166666666701,72.1474,69.40986754966887,-2.7375324503311305,0.13518875692896945,0.00015997313124953042,47.30732872968497,0.019487499999998405,0.04333887043189577,9.750169273779793e-05,7.94967063256242e-05
210,18,phase3,round_4,1,D1_2,D1_2_Team1,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.010758866418899907,0.0009360271367684125,0.08700053521662009,0.23699582201792316,-0.019551698593535505,11.664968967660695,12.138096577495656,0.47312760983496105,3,-6.771850000000007,76.63522875816993,63.486339869281046,-13.148888888888884,0.44920658652456247,0.0014428671465803351,44.899763527511865,0.0007333333333323202,0.0033986928104567937,-7.166791090119859e-05,4.2697700502963435e-06
211,18,phase2,round_4,1,D1_2,D1_2_Team1,8.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,4.0,0.03383578373258812,0.0055918153286304275,0.16526336061324345,-0.10469156357985417,-0.014905833049671883,9.172622439646593,8.841174852449479,-0.33144758719711476,9,-2.5628499999999983,87.11470198675497,74.59250000000002,-12.52220198675495,0.37823133185571894,0.001899432399601024,37.76635367199427,-0.002008333333333448,-0.003135892655848238,-5.326047327207988e-05,-1.086549279420216e-05
212,18,phase1,round_4,1,D1_2,D1_2_Team1,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0025385893504946814,0.0005294235142210547,0.20855027778237895,-0.08219894067557607,-0.014551258070415313,10.784357842354423,10.52407102345404,-0.26028681890038285,3,-3.264783333333338,63.646754966887414,55.801059602649,-7.845695364238416,0.1698269590297401,0.00016288679669085838,55.10526573820858,0.014999999999998617,0.057204013156813005,-0.0005580652441882415,5.993248216946155e-05
213,18,phase3,round_1,1,D1_2,D1_2_Team1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03488975941500162,0.00722205715694248,0.20699647340752936,0.7172873259084187,-0.12750365857751755,43.55716326623416,44.87413498812622,1.3169717218920596,3,1.2701666666666533,69.5005,74.75807142857144,5.257571428571438,0.12468311086991972,0.00023279745830420654,22.278787650706402,0.13340416666667032,0.35831842576028805,-0.00017814111356089058,0.0006159582292523304
214,18,phase2,round_1,1,D1_2,D1_2_Team1,1.0,2.0,1.0,3.0,1.0,2.0,2.0,4.0,1.0,3.0,3.0,0.7003875165827702,0.2886302225109939,0.41210075233670196,2.5606570398394854,-0.04693183522087736,29.58974076734627,38.41685825353293,8.827117486186658,12,0.5790238095238147,77.21035714285715,76.40654822335027,-0.8038089195068778,0.2747990917312619,0.0011288821391557773,30.032811537385957,-0.015439285714284687,-0.01851480527057703,-0.0006300673622805817,-4.212649675768302e-05
215,18,phase1,round_1,1,D1_2,D1_2_Team1,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.04244443095610899,0.004871787961095751,0.11478038110897466,1.455777966918442,-0.034528220727309565,24.892052951537824,28.58630161478578,3.6942486632479543,3,-0.7428666666666703,74.33861842105264,71.40690789473685,-2.931710526315797,0.11618523960034721,8.469944849841417e-05,42.966414042398824,0.21621666666666395,0.5500081288476579,0.0010004340353132642,0.0008891371030847168
