original_index,Individual,Phase,Round,Puzzler,Cohort,Team_ID,Frustrated,upset,hostile,alert,ashamed,inspired,nervous,attentive,afraid,active,determined,EDA_tonic_power,EDA_phasic_power,EDA_phasic_tonic_ratio,EDA_rolling_slope,EDA_phasic_rolling_slope,EDA_first_half_mean,EDA_second_half_mean,EDA_half_diff,EDA_phasic_peak_count_raw,HR_rolling_slope,HR_first_half_mean,HR_second_half_mean,HR_half_diff,HR_diff_rmssd_proxy,HR_HF_power,HR_LF_HF_ratio,TEMP_rolling_slope,TEMP_half_diff,TEMP_initial_slope,TEMP_overall_slope
161,14,phase1,round_2,0,D1_1,D1_1_Team2,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0002616599001836848,2.2539946870264198e-05,0.08614215190956351,0.00873964325757446,-0.002027160571154672,0.8017754061200714,0.8312118059976719,0.029436399877600494,5,-0.6541166666666742,71.6403896103896,71.37363636363635,-0.26675324675325385,0.22059735307208567,0.00029961520546470746,60.1916010411444,0.07220000000000003,0.2454458102675332,-0.002303928887654404,0.0002802777949768805
162,14,phase3,round_4,0,D1_1,D1_1_Team2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.453046966479649e-06,1.2205607244012779e-06,0.22383095761033606,-0.008652762743304674,-0.001275828628334715,0.6426423975125178,0.6180775584691411,-0.024564839043376696,3,-1.591299999999995,71.73477124183006,69.30254901960785,-2.432222222222208,0.16238791847170703,0.00033835590125019083,28.721723378674465,-0.05606666666666303,-0.1411764705882348,-3.055608604323884e-05,-0.00023750307972740994
163,14,phase2,round_4,0,D1_1,D1_1_Team2,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.4134329501096893e-05,1.118441963155047e-05,0.2534176854612122,0.020189640117786123,-0.0013963819738067567,0.5936403026030923,0.6515035479371647,0.05786324533407239,4,-5.06221666666666,86.77601226993863,68.10079754601227,-18.67521472392636,0.2598899175242648,0.0004023866786379106,39.41783029374123,0.027974999999996433,0.09019969278033457,-0.00010536641261138353,9.457296185980365e-05
164,14,phase1,round_4,0,D1_1,D1_1_Team2,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.5042058557162186e-05,3.8141402576530326e-06,0.15230937380593915,-0.013525795902868327,-0.0012100093612590881,0.619554671491125,0.5793099880368295,-0.04024468345429544,2,-0.550133333333334,72.37630303030303,72.06139393939394,-0.31490909090909724,0.2008167214728402,0.00047294201270055335,59.80980285700137,-0.08768333333333367,-0.2247344461305012,-0.0007514540182989838,-0.000321625664038464
165,14,phase3,round_1,0,D1_1,D1_1_Team2,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.00016503078788658284,2.31966380370932e-05,0.14055945762699174,0.021361306921871635,-0.0012830698058459568,0.9232988419584057,0.9806520791610854,0.05735323720267971,6,-4.467285714285716,93.80065217391304,70.6108108108108,-23.189841363102232,0.41363940134835564,0.0010752487724379315,47.85146706548655,-0.06739880952380865,-0.22711382113821799,0.0007131113387385213,-0.00028405878796175797
166,14,phase2,round_1,0,D1_1,D1_1_Team2,5.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,0.00012712719620750637,1.9788524129173843e-05,0.15565925088816995,0.04728663472495031,-0.001274669078702904,0.7126286470013173,0.8463337758451387,0.13370512884382135,6,-1.4651166666666589,80.37779069767441,77.81647398843931,-2.5613167092351006,0.163564047621776,0.00026634646476301615,46.78462867960161,-0.034783333333336344,-0.14923861680224348,-0.0004445216062780107,-0.00023478186630239507
167,14,phase1,round_1,0,D1_1,D1_1_Team2,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0011346859755881117,0.00010430700246523581,0.09192587615368483,-0.0024360479491735876,-0.0030410186849754686,0.7349680326939008,0.6365767330290218,-0.09839129966487892,8,7.57158333333333,87.33368421052633,95.67373913043477,8.34005491990844,1.179826592967663,0.0044393485842731985,26.640989462693895,-0.16966666666666916,-0.4156522029946714,-0.0008569245993854501,-0.0009877752127914296
168,15,phase3,round_3,1,D1_2,D1_2_Team2,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.015148188014891375,0.004092340466637645,0.2701537941445329,0.56610975764442,-0.0017144852819973534,0.9618094176215894,2.6169040694987276,1.6550946518771381,14,-1.5547999999999955,77.02733333333332,74.17569536423841,-2.8516379690949094,0.10974212196478322,6.648127028815509e-05,140.8553148790138,0.11438333333333416,0.308561125711428,-0.0006739353113770105,0.00047037698564153817
169,15,phase2,round_3,1,D1_2,D1_2_Team2,5.0,2.0,1.0,3.0,1.0,4.0,2.0,4.0,1.0,4.0,4.0,0.009695331454855608,0.0016898179157133358,0.17429191808259867,-0.47194262759439526,-0.007622862810422854,2.560782694549471,1.3838995349980214,-1.1768831595514495,9,1.0671666666666575,88.08980645161292,92.57794871794871,4.4881422663357995,0.28573109397564017,0.0014513016068246358,20.850909015500072,-0.02721666666666244,-0.07090634252766392,7.729300855910097e-05,-0.00011798899403112915
170,15,phase1,round_3,1,D1_2,D1_2_Team2,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,0.09514249857989668,0.028833357340745946,0.3030544474983795,0.3742858832194824,-0.006524840878560906,4.478498758305176,5.144979714246981,0.6664809559418048,17,0.882366666666669,72.69953642384107,74.54578947368421,1.846253049843142,0.12102350491421832,6.245476249446764e-05,118.95156439237319,0.08500833333333341,0.22275577557755355,-0.0001549158839563695,0.0003575556446956634
171,15,phase3,round_2,1,D1_2,D1_2_Team2,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.03283698229897811,0.011315975739051545,0.3446107086217755,0.7512889178741857,-0.015514477046869259,16.993955755113536,18.86742498819404,1.8734692330805025,6,0.2921166666666668,75.0592,75.78046357615894,0.7212635761589326,0.10101650030234323,0.00023031781097851862,18.931432881821117,0.060504166666663355,0.17547746916630302,-0.00035766245941773516,0.00024566125080003237
172,15,phase2,round_2,1,D1_2,D1_2_Team2,6.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,0.08784782611564347,0.017620143656705004,0.2005757505428732,2.3889448906958473,-0.0077590243766579225,8.63532066237811,14.59810285365375,5.96278219127564,12,-1.0454833333333247,83.4846357615894,79.52562913907285,-3.9590066225165543,0.19441282240364233,0.000693173656929323,36.76699131021043,0.03817083333333765,0.09168874172184616,0.00039139568395280157,0.00016113702011955796
173,15,phase1,round_2,1,D1_2,D1_2_Team2,1.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,3.0,0.02770920584986353,0.014157829678766073,0.5109431773496966,0.870946783623778,-0.002730844961296396,5.948415116944169,7.904486106560595,1.9560709896164266,21,3.0381333333333207,76.41878378378378,81.14657718120804,4.727793397424264,0.4944226089250127,0.00042458098874254094,32.94587161069079,0.31864583333333113,0.7761920529801429,0.0026749813364815183,0.0013311669308456516
174,15,phase3,round_4,1,D1_2,D1_2_Team2,4.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,0.6225975087012761,0.043239422104421235,0.06945004035531345,-1.0539993446377591,-0.03843090432557368,20.406748748635724,16.924656077429983,-3.4820926712057414,10,-0.8647166666666614,75.64437908496733,73.53450980392157,-2.1098692810457607,0.16502458833185546,0.00039447325308663135,39.172574229922056,-0.017350000000003037,-0.050065359477130755,-0.00012847445268148784,-7.688098951764458e-05
175,15,phase2,round_4,1,D1_2,D1_2_Team2,8.0,4.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,5.0,3.0,0.0916774699990198,0.03441547391522619,0.37539729134752686,1.0640192444888132,-0.028240490402630207,17.7028346390578,20.43344153768875,2.730606898630949,8,1.7960000000000018,81.94085526315789,85.27203947368422,3.331184210526331,0.13020547356595513,0.00023949558044983137,46.12830962282502,-0.02010833333333356,-0.05003289473683736,-3.06949773433892e-05,-8.675978916825542e-05
176,15,phase1,round_4,1,D1_2,D1_2_Team2,2.0,1.0,1.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,5.0,0.031916154608626186,0.008103569490721123,0.25390181211025087,0.8586261356614089,-0.01908468324181187,15.54218830399949,17.668172423877113,2.1259841198776233,6,-0.8566666666666692,77.52059602649007,75.3130463576159,-2.207549668874165,0.23779999413225866,0.0003371830856348026,46.185358655965445,0.07328333333333245,0.18413882573885587,3.430615114833443e-05,0.00030452324211033125
177,15,phase3,round_1,1,D1_2,D1_2_Team2,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,0.17292577866394854,0.043707379376355944,0.2527522484735703,0.46098085161258484,-0.04318695341806649,26.113303650114993,27.246830198229862,1.1335265481148689,7,-1.0564166666666686,81.75523178807947,79.16847682119204,-2.586754966887426,0.1378645876150667,0.00038712528908903346,67.86882414196589,0.1263166666666647,0.3619237147595342,-0.0018575322488237863,0.000512086697528899
178,15,phase2,round_1,1,D1_2,D1_2_Team2,2.0,2.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0,4.0,4.0,0.07807335512661259,0.02275781683037847,0.2914927479864522,1.541706109096981,-0.03812898309878464,19.684175413078506,23.285898030787497,3.6017226177089903,5,1.2712666666666788,85.366,86.87246666666665,1.506466666666654,0.1841504038482082,0.00032899508255289036,31.268001248986103,-0.006966666666666122,-0.024026622296169364,9.35346099757783e-05,-2.806722714213143e-05
179,15,phase1,round_1,1,D1_2,D1_2_Team2,0.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,1.0,3.0,4.0,0.33066744623910493,0.008587526634378975,0.025970281417328732,1.9336729855560792,-0.007359619089158768,9.022908853101601,13.68592475309753,4.663015899995928,8,1.4637333333333478,87.4991447368421,91.43921052631578,3.940065789473678,0.29435503136255164,0.0004060111694895358,38.03164717605701,0.11886666666666873,0.29868204283361166,8.247539019768526e-05,0.00048773234804117585
180,16,phase3,round_3,0,D1_2,D1_2_Team1,0.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,3.0,4.0,0.0012635669179237971,8.739931574198384e-05,0.06916872743518178,-0.17726199453677485,-0.01230819874847586,5.4624729538632995,5.0213189906532305,-0.44115396321006894,3,0.25303333333333283,72.49856209150326,73.19857142857143,0.7000093370681668,0.06711613191624409,8.194811197327491e-05,70.0615044678893,0.019500000000003133,0.0536215334420902,-0.00010130818243380084,8.393725977571574e-05
181,16,phase2,round_3,0,D1_2,D1_2_Team1,1.0,1.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,4.0,4.0,0.008688820216868749,0.000976809499903308,0.11242141919416163,-0.27652593046030516,-0.012222796246515228,5.804799114399514,5.092477571488592,-0.7123215429109218,4,-3.5078333333333283,83.7081935483871,76.65942307692308,-7.0487704714640245,0.20425790149362807,0.0002028222311021975,47.326296439644,0.000458333333334646,-0.002086677367572065,3.3004045208994844e-05,-3.224013328642972e-06
182,16,phase1,round_3,0,D1_2,D1_2_Team1,0.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,0.00620518775061735,0.0030212682314510963,0.4868939269646615,-0.2918656574921905,-0.012149170156020165,7.436035693606912,6.651437715706844,-0.7845979779000682,4,-0.6806166666666627,75.70238410596028,74.40730263157894,-1.295081474381334,0.14391636644176786,0.00017610287213910505,41.495265861603535,0.036791666666671094,0.10121236835380643,-0.0003395631868609043,0.0001539573697662515
183,16,phase3,round_2,0,D1_2,D1_2_Team1,0.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,0.006853275372956463,0.0008474756203071007,0.12365993983713289,-0.45477898443749587,-0.013331784162610842,7.994961060484076,6.876809128776488,-1.1181519317075885,4,0.2751166666666613,73.9905298013245,75.29847682119205,1.3079470198675551,0.0955817995157607,7.727344320692838e-05,26.76572234696055,0.016433333333333744,0.04372255719196261,-6.507057414193826e-05,6.943450936384863e-05
184,16,phase2,round_2,0,D1_2,D1_2_Team1,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,0.020735891741798892,0.01571580627435968,0.7579035649901735,-0.36903697787194345,-0.018931058200068067,8.593291741225713,7.744704217591125,-0.8485875236345874,12,-3.354149999999996,80.17933774834437,71.55453947368422,-8.62479827466015,0.2127056854183064,0.0002336384671276744,98.01487160163803,-0.01719999999999558,-0.05177694133049471,0.00015047136235001743,-6.998958284840558e-05
185,16,phase1,round_2,0,D1_2,D1_2_Team1,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,0.005817372007766579,0.0003077596531779383,0.052903553832737295,-0.6055432459920378,-0.025975786506369353,8.610958930273759,7.210456809471114,-1.4005021208026447,3,-2.268266666666674,75.31912162162162,70.12449664429529,-5.1946249773263276,0.18371448912242472,0.0005989017862762675,8.413018702331042,0.043408333333325194,0.13107744107743713,-9.751905415027855e-05,0.0002135306226019511
186,16,phase3,round_4,0,D1_2,D1_2_Team1,0.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,0.009078243332406694,0.004697477941666101,0.5174434931587996,-0.44881114179044324,-0.014605831311931586,7.279739587597361,6.143390999125259,-1.136348588472102,9,-0.8100666666666699,71.22655629139071,70.08236842105264,-1.1441878703380723,0.13237889629933644,3.5851244808495916e-05,83.59119395233286,-0.0326500000000023,-0.08303630363036518,-0.0002954217955173615,-0.0001327433911645876
187,16,phase2,round_4,0,D1_2,D1_2_Team1,5.0,2.0,1.0,4.0,1.0,4.0,1.0,4.0,1.0,4.0,4.0,0.008033254359761863,0.004136608132654362,0.514935535139334,0.10933816401716921,-0.009847468278214708,5.954512928872986,6.320743453519363,0.36623052464637684,8,0.430200000000004,71.98052631578948,72.90313725490196,0.9226109391124879,0.14853340046141664,0.00018670442578227342,31.452199782690712,-0.015358333333334345,-0.03537704918031892,-0.00019824996961762486,-6.869244771855712e-05
188,16,phase1,round_4,0,D1_2,D1_2_Team1,0.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,4.0,0.008345144353663701,0.0011943524236989413,0.14311944444371347,-0.3729943569225725,-0.013505500334560673,6.695892639549505,5.786271644209954,-0.9096209953395507,5,-0.25259999999999727,68.50399999999999,68.30284768211922,-0.20115231788076926,0.06948141238249748,0.00010449749245156574,57.16731490692125,-0.00018333333333048552,0.0008545005279145812,-6.81565652182161e-05,-1.218616136937074e-07
189,16,phase3,round_1,0,D1_2,D1_2_Team1,0.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,0.04886764699147497,0.03315137037602541,0.6783909686056444,0.07878714390963859,-0.02416016766509247,9.530735825739306,9.361809595243612,-0.16892623049569444,10,1.6046166666666508,72.98724832214764,75.4608,2.4735516778523703,0.08352952297274104,0.0001266702391526036,47.64726605344284,0.022299999999990206,0.06575250836120716,3.708397715232439e-05,0.00010996453224267781
190,16,phase2,round_1,0,D1_2,D1_2_Team1,1.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,4.0,4.0,0.10959025163148975,0.0670838776237524,0.6121336216046835,-0.0377144986588914,-0.012923166213705676,9.14368600400716,9.169276350115641,0.025590346108481654,26,0.38528095238094584,74.53239795918368,76.75076142131981,2.218363462136125,0.11933596033288292,0.0002744448348999369,39.44186053306994,0.03479047619047935,0.10827785611255081,0.00012893453011336622,0.00013692542084359408
191,16,phase1,round_1,0,D1_2,D1_2_Team1,0.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,0.038702188007059435,0.043431398741409236,1.1221949191473923,-0.23807593512657277,-0.015193250177086216,8.936264518129146,8.197760281498356,-0.7385042366307903,13,-1.6427166666666604,77.85039735099338,73.82572368421054,-4.024673666782832,0.07671008464401978,0.00013604898321963567,66.15223062687187,-0.015075000000002347,-0.03976897689769032,8.750151912274871e-06,-6.192066049673695e-05
192,17,phase3,round_3,0,D1_2,D1_2_Team3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.015148188014891375,0.004092340466637645,0.2701537941445329,0.56610975764442,-0.0017144852819973534,0.9618094176215894,2.6169040694987276,1.6550946518771381,14,-1.5547999999999955,77.02733333333332,74.17569536423841,-2.8516379690949094,0.10974212196478322,6.648127028815509e-05,140.8553148790138,0.11438333333333416,0.308561125711428,-0.0006739353113770105,0.00047037698564153817
193,17,phase2,round_3,0,D1_2,D1_2_Team3,3.0,2.0,1.0,4.0,2.0,2.0,3.0,5.0,2.0,5.0,5.0,0.009695331454855608,0.0016898179157133358,0.17429191808259867,-0.47194262759439526,-0.007622862810422854,2.560782694549471,1.3838995349980214,-1.1768831595514495,9,1.0671666666666575,88.08980645161292,92.57794871794871,4.4881422663357995,0.28573109397564017,0.0014513016068246358,20.850909015500072,-0.02721666666666244,-0.07090634252766392,7.729300855910097e-05,-0.00011798899403112915
194,17,phase1,round_3,0,D1_2,D1_2_Team3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.09514249857989668,0.028833357340745946,0.3030544474983795,0.3742858832194824,-0.006524840878560906,4.478498758305176,5.144979714246981,0.6664809559418048,17,0.882366666666669,72.69953642384107,74.54578947368421,1.846253049843142,0.12102350491421832,6.245476249446764e-05,118.95156439237319,0.08500833333333341,0.22275577557755355,-0.0001549158839563695,0.0003575556446956634
195,17,phase3,round_2,0,D1_2,D1_2_Team3,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.04528515692142828,0.012317973732801552,0.272009076929418,0.549120655895092,-0.014851933635873522,3.927173006778171,5.425691194504087,1.498518187725916,17,-1.7768500000000182,75.34120805369128,72.7996,-2.5416080536912773,0.07833202435957103,0.00010231594842826842,19.78829950118308,0.06686666666665884,0.21224080267558065,-0.00040125696626683717,0.00034301115013082644
196,17,phase2,round_2,0,D1_2,D1_2_Team3,2.0,2.0,2.0,3.0,2.0,1.0,3.0,5.0,2.0,5.0,4.0,0.08973974872987024,0.010675720876353491,0.11896312422813854,-0.015426355565143601,-0.005901067170018786,3.8465440912852658,3.6994309386904023,-0.14711315259486346,24,3.4310666666666685,80.33907894736842,87.65532894736843,7.316250000000011,0.16462779300902725,0.0004346701044927163,30.080098344234244,-0.01816250000000041,-0.03425041186161337,-0.00027796489522393357,-7.48195522734483e-05
197,17,phase1,round_2,0,D1_2,D1_2_Team3,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.048261585669059456,0.003445955160477557,0.07140161502581466,-1.2904884794264804,-0.01560199476978935,6.669409751151735,3.455051401602234,-3.2143583495495016,5,-1.0430333333333266,79.32006666666668,77.13708609271524,-2.18298057395144,0.15407249375970156,0.000320364260959933,39.316396409078905,0.07123750000000169,0.18204957552195822,0.00018189117866623857,0.00029698563809774987
198,17,phase3,round_4,0,D1_2,D1_2_Team3,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.05387466091851875,0.011319713902958049,0.21011202130957704,0.23217203244888696,-0.0079410122598936,3.0228723877509487,4.077659019055718,1.054786631304769,12,-1.0123999999999984,74.47535947712419,71.90300653594771,-2.572352941176476,0.06563185951659874,5.674315856425637e-05,78.38490631271486,0.005933333333333155,0.03969589406508334,-0.0008608612996754295,3.0851063124914834e-05
199,17,phase2,round_4,0,D1_2,D1_2_Team3,3.0,1.0,1.0,4.0,2.0,1.0,2.0,5.0,2.0,5.0,5.0,0.03255095793974735,0.017473153841624067,0.5367938441002972,-0.03591675880944399,-0.004120238856024199,3.596536296538277,3.4040791083835695,-0.19245718815470747,17,-0.5251666666666615,82.39364238410596,79.50355263157896,-2.890089752527004,0.13433919706306738,0.00012185120012048145,86.22013757265086,-0.06925833333333382,-0.15848434925865718,-0.00017817149603293093,-0.00029958136352121795
200,17,phase1,round_4,0,D1_2,D1_2_Team3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.03714893541689264,0.00827793577504109,0.2228310362637441,0.06992921893603508,-0.005743943831881304,3.2058473527955975,3.439870987269804,0.2340236344742066,13,5.829566666666662,68.43393333333333,82.46350993377483,14.029576600441501,0.3077601880252437,0.00020506708767090644,92.61050325277344,0.09057916666666821,0.23001661129568873,9.06265733774931e-06,0.00037455440540099904
201,17,phase3,round_1,0,D1_2,D1_2_Team3,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,0.025674228544777484,0.011608871330151167,0.45216047328956965,0.35315231333015273,-0.06520510471153493,20.6215412904121,21.423382684534783,0.8018413941226825,3,-1.0632499999999894,77.69953333333333,74.91173333333332,-2.7878000000000185,0.14029472084028016,0.00044872791623268857,37.647595829691454,0.14266666666666689,0.37648153078202995,0.00012771055053034878,0.0005900986560007508
202,17,phase2,round_1,0,D1_2,D1_2_Team3,4.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,5.0,4.0,0.11108279721845968,0.00960164049020953,0.08643679066999525,0.9027712736146614,-0.003962183423146727,3.856868449497863,6.396423763993298,2.5395553144954355,20,2.3689000000000062,91.86012578616352,94.693625,2.8334992138364754,0.2730822208988883,0.001749478893113433,17.324761761778,-0.05116666666666284,-0.14354070084036863,-0.0006383530964080309,-0.00023551845000015014
203,17,phase1,round_1,0,D1_2,D1_2_Team3,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,0.024506536948725524,0.01021674236361824,0.41689865789664615,0.7199893314614194,-0.0035437087844372257,2.5342783718327113,4.343111587509356,1.808833215676645,18,1.6703833333333349,74.96946666666666,80.46278145695365,5.493314790286988,0.18712384490848114,0.0004068256375488345,50.365146598870766,0.05113749999999984,0.1238414989072183,0.00014672129724474918,0.0002145413710675436
204,18,phase3,round_3,1,D1_2,D1_2_Team1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.002734950297754938,0.00019310835234008402,0.07060762767740332,0.1165311786816634,-0.01722602121649769,8.777535508275685,9.063493422942642,0.2859579146669571,2,-0.6600666666666657,66.20922077922079,64.86825806451613,-1.3409627147046592,0.10017030951879348,5.140635943812541e-05,65.47859566302711,0.00593333333333575,0.01594236649830094,8.382089966833262e-05,3.31593797248171e-05
205,18,phase2,round_3,1,D1_2,D1_2_Team1,4.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,0.007135066893851865,0.0013127506658346566,0.18398575449458307,0.2671118673426089,-0.01160732837454377,5.911380820026943,6.537698961340723,0.6263181413137806,4,-2.116416666666666,74.83614906832298,69.10242236024845,-5.733726708074528,0.13775910167193262,0.0006713160695366513,51.89853802270689,0.10287083333333318,0.24942101208532108,0.001359693744683067,0.0004028419900295152
206,18,phase1,round_3,1,D1_2,D1_2_Team1,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.008805943588957543,0.0001456226542763515,0.01653685977036681,-0.532914997196262,-0.014965576720140483,7.450860991635723,6.122734270873818,-1.3281267207619054,3,-4.430699999999998,73.68119205298014,65.62401315789474,-8.0571788950854,0.3109768842157826,0.00020155419682279732,64.3111417609177,0.2915833333333336,0.7322570016474543,0.0016885709821350882,0.0011785801745622737
207,18,phase3,round_2,1,D1_2,D1_2_Team1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.007010430320897435,0.0009138145346780143,0.13035070499938056,-0.06877399425743107,-0.025943017711807355,18.169796474016785,17.930958502752777,-0.23883797126400808,3,-0.1007333333333404,67.34655629139071,68.9407894736842,1.5942331822934932,0.1297118559072914,6.385585511346804e-05,41.073655838398345,-0.007316666666664931,-0.026060095232878666,5.61815309293138e-05,-2.708790306622075e-05
208,18,phase2,round_2,1,D1_2,D1_2_Team1,5.0,2.0,1.0,3.0,2.0,1.0,2.0,4.0,1.0,4.0,4.0,0.04461285940999313,0.011302222703729162,0.25334002019152135,-0.20479514451375444,-0.03095677082574846,18.052038284345414,17.315615722288964,-0.7364225620564504,5,-4.280149999999997,79.48861842105264,67.95105263157896,-11.537565789473675,0.2527348758912175,0.000578927295760422,22.252676763731934,0.02696666666667163,0.0686184210526335,2.1007309154637878e-05,0.00011316294021827758
209,18,phase1,round_2,1,D1_2,D1_2_Team1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.020702025698320886,0.0019945270704047374,0.09634453649463448,-0.26094776242077256,-0.03594287183399605,22.895856483008796,21.9302838457887,-0.9655726372200952,3,-0.8032166666666624,72.1474,69.40986754966887,-2.7375324503311305,0.13518875692896945,0.00015997313124953034,47.30732872968507,0.01948749999999581,0.04333887043189577,9.750169273771825e-05,7.949670632560534e-05
210,18,phase3,round_4,1,D1_2,D1_2_Team1,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.010758866419201858,0.0009360271368028434,0.08700053521737862,0.23699582201792316,-0.019551698597447032,11.664968967660695,12.138096577495656,0.47312760983496105,3,-6.771850000000007,76.63522875816993,63.486339869281046,-13.148888888888884,0.44920658652456247,0.0014428671465803382,44.89976352751179,0.0007333333333336174,0.0033986928104567937,-7.166791090125173e-05,4.269770050305546e-06
211,18,phase2,round_4,1,D1_2,D1_2_Team1,8.0,3.0,2.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,4.0,0.03383578373226781,0.005591815328522146,0.16526336061160773,-0.10469156357985449,-0.01490583304752404,9.172622439646592,8.841174852449477,-0.33144758719711476,9,-2.562849999999988,87.11470198675497,74.59250000000002,-12.52220198675495,0.37823133185571894,0.0018994323996010328,37.76635367199403,-0.0020083333333321507,-0.003135892655848238,-5.326047327213302e-05,-1.0865492794127723e-05
212,18,phase1,round_4,1,D1_2,D1_2_Team1,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.002538589350609393,0.0005294235142175309,0.208550277771567,-0.08219894067557607,-0.014551258066869854,10.784357842354423,10.524071023454036,-0.2602868189003864,3,-3.264783333333338,63.646754966887414,55.801059602649,-7.845695364238416,0.1698269590297401,0.00016288679669085803,55.10526573820872,0.014999999999998617,0.057204013156813005,-0.0005580652441883213,5.993248216946154e-05
213,18,phase3,round_1,1,D1_2,D1_2_Team1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.034889759420878186,0.0072220571568545255,0.2069964733701435,0.7172873259084149,-0.12750365859230695,43.55716326623416,44.87413498812623,1.3169717218920667,3,1.2701666666666496,69.5005,74.75807142857144,5.257571428571438,0.12468311086991972,0.0002327974583042032,22.278787650706757,0.13340416666666463,0.35831842576028805,-0.00017814111356105,0.0006159582292523146
214,18,phase2,round_1,1,D1_2,D1_2_Team1,1.0,2.0,1.0,3.0,1.0,2.0,2.0,4.0,1.0,3.0,3.0,0.7003875165983227,0.28863022251221493,0.4121007523292944,2.5606570398394837,-0.04693183521994831,29.58974076734627,38.41685825353293,8.827117486186658,12,0.5790238095238147,77.21035714285715,76.40654822335027,-0.8038089195068778,0.2747990917312619,0.00112888213915577,30.032811537386177,-0.015439285714287562,-0.01851480527057703,-0.0006300673622806084,-4.2126496757708335e-05
215,18,phase1,round_1,1,D1_2,D1_2_Team1,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.04244443095531748,0.004871787961003982,0.11478038110895299,1.4557779669184434,-0.03452822072472543,24.892052951537828,28.58630161478578,3.6942486632479508,3,-0.7428666666666756,74.33861842105264,71.40690789473685,-2.931710526315797,0.11618523960034721,8.469944849841475e-05,42.966414042398604,0.21621666666666656,0.5500081288476579,0.0010004340353130783,0.0008891371030847865
